,Lat,Long,HOUR,OCCURRED_ON_DATE,OFFENSE_DESCRIPTION,Risk_Category
1053,42.28385949609125,-71.08599163102483,0,2024-10-20 00:39:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1054,42.28482533772862,-71.09137437366408,17,2024-09-30 17:05:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1055,42.256215542554976,-71.12402029533455,5,2024-09-28 05:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1056,42.33954152609665,-71.06940928222296,9,2024-08-16 09:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1057,42.2778965610821,-71.16141026115743,12,2023-03-23 12:46:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1058,42.35174234785692,-71.06275987077444,16,2024-10-13 16:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1059,42.36901210418282,-71.03725463177224,10,2024-10-05 10:52:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1060,42.269320665397785,-71.17205028334226,12,2024-10-05 12:41:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1061,42.31959251226348,-71.06260753813085,14,2024-09-01 14:56:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1062,42.37442646169616,-71.03527912115744,0,2024-08-18 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1063,42.33954152609665,-71.06940928222296,7,2023-07-01 07:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1064,42.28709320338153,-71.14822209118665,18,2023-11-24 18:07:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1065,42.28934129084284,-71.05860053212751,7,2023-06-19 07:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1066,42.313518375794175,-71.05356353847792,11,2023-03-23 11:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1067,42.33326673237554,-71.0504816746497,8,2023-03-23 08:27:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1068,42.30971815419562,-71.10429497557632,9,2023-03-02 09:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1069,42.3618380883142,-71.05976533206233,16,2023-08-07 16:04:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1070,42.28709320338153,-71.14822209118665,8,2023-10-17 08:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1071,42.2778965610821,-71.16141026115743,13,2023-03-06 13:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1072,42.27800608421025,-71.13733803000335,14,2023-02-16 14:12:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1073,42.27621372738019,-71.16651306028918,12,2023-02-28 12:19:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1074,42.32872544225124,-71.08382273879404,14,2024-01-17 14:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1075,42.28482533772862,-71.09137437366408,0,2023-03-07 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1076,42.38132453142911,-71.02804042233107,16,2024-09-03 16:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1077,42.376631183831805,-71.05593235449719,21,2024-09-05 21:24:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1078,42.31987135763887,-71.04484586181002,2,2023-03-04 02:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1079,42.296335701113726,-71.07432287951093,16,2023-08-08 16:54:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1080,42.359883244725545,-71.06016233751131,1,2024-09-06 01:32:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1081,42.34041007840309,-71.14373030683154,4,2023-02-28 04:19:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1082,42.32835130129694,-71.07393212628602,12,2023-02-28 12:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1083,42.33572756192211,-71.05489986475602,21,2023-08-07 21:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1084,42.28655230787067,-71.07936506101375,16,2023-02-28 16:39:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1085,42.256215542554976,-71.12402029533455,8,2023-06-19 08:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1086,42.31591862477436,-71.09691357580986,20,2023-10-16 20:51:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1087,42.32866239451696,-71.08563458516488,0,2023-02-22 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1088,42.236513583537,-71.13317248157192,7,2023-02-22 07:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1089,42.28709320338153,-71.14822209118665,0,2023-01-01 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1090,42.28682117840922,-71.1457059178446,17,2023-11-24 17:43:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1091,42.30603930139837,-71.08621302733785,5,2024-09-19 05:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1092,42.32866239451696,-71.08563458516488,21,2024-08-26 21:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1093,42.30971815419562,-71.10429497557632,11,2023-06-19 11:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1094,42.31226053363861,-71.08179061202078,13,2023-06-19 13:09:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1095,42.30971815419562,-71.10429497557632,17,2023-03-08 17:25:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1096,42.30971815419562,-71.10429497557632,11,2023-10-16 11:48:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1097,42.36255148617295,-71.05579640185304,11,2023-03-08 11:53:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1098,42.33159788346449,-71.05159680302752,15,2023-03-01 15:23:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1099,42.34880557082332,-71.0628549468281,22,2023-11-25 22:26:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1100,42.28092111110152,-71.08766332580474,11,2023-02-22 11:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1101,42.38132453142911,-71.02804042233107,9,2024-09-20 09:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1102,42.29779723853833,-71.08099210299163,16,2024-09-20 16:06:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1103,42.32872544225124,-71.08382273879404,17,2024-10-11 17:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1104,42.2910070360434,-71.12027902768168,10,2023-02-22 10:31:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1105,42.297554856340426,-71.05970968687002,0,2023-02-22 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1106,42.297554856340426,-71.05970968687002,14,2023-02-22 14:59:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1107,42.35548368881645,-71.13741877042091,23,2024-10-06 23:21:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1108,42.26822858715439,-71.10552525226582,7,2024-10-07 07:51:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1109,42.28709320338153,-71.14822209118665,17,2024-08-22 17:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1110,42.321019804544456,-71.0935240451939,22,2024-08-23 22:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1111,42.377659484488944,-71.03560233203247,10,2023-07-01 10:09:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1112,42.33739778879455,-71.07682159784682,16,2023-07-01 16:54:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1113,42.34128702104515,-71.05467980204799,0,2024-09-29 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1114,42.33954152609665,-71.06940928222296,15,2024-08-21 15:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1115,42.26255516895943,-71.10187061995997,19,2023-06-19 19:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1116,42.32850895130449,-71.08043795538941,0,2024-10-04 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1117,42.256215542554976,-71.12402029533455,16,2024-10-03 16:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1118,42.35231142441357,-71.06370557218405,11,2024-08-19 11:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1119,42.28956944001412,-71.0851056652258,20,2024-08-19 20:36:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1120,42.33011061985222,-71.05611082956511,23,2023-11-24 23:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1121,42.30870086910375,-71.07932815282106,0,2024-08-22 00:49:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1122,42.32866239451696,-71.08563458516488,10,2024-09-01 10:06:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1123,42.256215542554976,-71.12402029533455,19,2024-09-19 19:05:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1124,42.34194917605718,-71.14451661528247,6,2024-09-11 06:39:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1125,42.35329747005022,-71.13405091052019,17,2024-09-07 17:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1126,42.33998228345791,-71.080974538181,11,2024-09-22 11:44:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1127,42.28709320338153,-71.14822209118665,21,2023-05-22 21:31:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1128,42.31408476889529,-71.09998748860835,0,2024-08-21 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1129,42.32866239451696,-71.08563458516488,15,2024-08-21 15:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1130,42.28482533772862,-71.09137437366408,22,2024-09-22 22:54:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1131,42.35380112725524,-71.0562044649249,11,2024-10-01 11:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1132,42.349428171490224,-71.06536689336696,13,2024-09-11 13:01:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1133,42.34621415123045,-71.08721249407748,6,2024-08-23 06:10:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1134,42.27544284744141,-71.09817366059286,17,2023-12-29 17:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1135,42.31568876448987,-71.08951452514597,3,2024-10-05 03:59:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1136,42.38133836832911,-71.0308071509462,16,2024-10-04 16:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1137,42.38259015760979,-71.03769500032388,15,2024-10-04 15:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1138,42.312420892122304,-71.09154964349032,1,2024-10-07 01:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1139,42.28482533772862,-71.09137437366408,15,2024-08-05 15:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1140,42.37724587074355,-71.03259742625903,16,2024-10-01 16:35:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1141,42.256215542554976,-71.12402029533455,16,2024-05-15 16:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1142,42.38093294967346,-71.04023964146833,11,2024-08-13 11:39:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1143,42.376631183831805,-71.05593235449719,22,2024-10-03 22:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1144,42.24633364445822,-71.11662533231653,16,2023-05-22 16:28:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1145,42.34731375089979,-71.1377052059878,21,2024-04-10 21:01:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1146,42.30971815419562,-71.10429497557632,19,2023-11-30 19:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1147,42.29797299146608,-71.11249810525344,17,2024-08-15 17:38:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1148,42.38132453142911,-71.02804042233107,16,2024-09-09 16:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1149,42.32866239451696,-71.08563458516488,0,2024-07-04 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1150,42.351380924905264,-71.06704431996152,14,2024-10-07 14:56:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1151,42.376631183831805,-71.05593235449719,18,2024-08-23 18:44:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1152,42.32866239451696,-71.08563458516488,0,2024-03-25 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1153,42.34128702104515,-71.05467980204799,23,2024-08-20 23:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1154,42.32866239451696,-71.08563458516488,14,2024-08-28 14:10:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1155,42.350623065772254,-71.04637564851953,0,2024-08-29 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1156,42.30911378204301,-71.08667187935913,16,2023-11-28 16:48:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1157,42.303440268253865,-71.06674666350236,13,2024-09-12 13:27:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1158,42.256215542554976,-71.12402029533455,17,2024-08-30 17:21:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1159,42.32866239451696,-71.08563458516488,15,2024-08-28 15:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1160,42.32866239451696,-71.08563458516488,12,2024-08-28 12:55:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1161,42.30971815419562,-71.10429497557632,19,2023-05-21 19:09:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1162,42.33954152609665,-71.06940928222296,0,2023-11-16 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1163,42.32659764780905,-71.08336851639064,19,2024-10-09 19:39:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1164,42.297554856340426,-71.05970968687002,13,2024-09-17 13:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1165,42.33792223169053,-71.09526655016819,20,2024-09-17 20:01:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1166,42.34634548403014,-71.14148816527693,22,2024-05-02 22:58:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1167,42.32866239451696,-71.08563458516488,0,2023-11-01 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1168,42.3381124852344,-71.07518394863664,0,2024-04-29 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1169,42.28709320338153,-71.14822209118665,8,2023-05-23 08:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1170,42.30258484673,-71.05724358191537,18,2024-04-29 18:01:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1171,42.34576683807327,-71.145899400059,23,2024-04-30 23:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1172,42.34905564195639,-71.1504991731562,13,2024-08-25 13:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1173,42.324694005644446,-71.10087963314848,17,2024-10-14 17:58:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1174,42.3153523018268,-71.07304356641296,18,2024-05-01 18:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1175,42.34128702104515,-71.05467980204799,3,2024-09-09 03:44:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1176,42.31993286480741,-71.09941494478197,11,2023-11-30 11:12:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1177,42.2958150001066,-71.06884795354219,14,2024-04-29 14:56:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1178,42.29478662284747,-71.0820693873352,20,2024-05-01 20:26:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1179,42.27419098938528,-71.0700373364925,12,2023-07-24 12:07:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1180,42.32320850693463,-71.08433022879801,0,2023-07-15 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1181,42.33660188270084,-71.04935782067186,23,2023-07-24 23:32:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1182,42.31363362415119,-71.06778081952875,15,2024-04-06 15:53:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1183,42.32047707642095,-71.07273728950177,22,2024-05-10 22:19:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1184,42.39214548403977,-71.00893948147473,12,2024-05-10 12:51:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1185,42.297554856340426,-71.05970968687002,19,2024-10-07 19:38:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1186,42.28709320338153,-71.14822209118665,13,2024-10-07 13:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1187,42.32866239451696,-71.08563458516488,0,2023-06-01 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1188,42.34128702104515,-71.05467980204799,7,2024-09-16 07:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1189,42.28709320338153,-71.14822209118665,0,2024-06-13 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1190,42.32866239451696,-71.08563458516488,10,2024-10-21 10:50:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1191,42.309562615457054,-71.08990259245064,22,2024-10-02 22:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1192,42.34128702104515,-71.05467980204799,10,2024-10-06 10:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1193,42.27693042171923,-71.08631775035218,12,2024-08-20 12:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1194,42.31163073432276,-71.06974373856904,21,2024-09-16 21:01:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1195,42.30971815419562,-71.10429497557632,13,2024-09-09 13:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1196,42.32492283438057,-71.08069109639642,0,2023-04-09 00:40:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1197,42.26628047511919,-71.11951238930844,10,2024-08-13 10:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1198,42.36701187069017,-71.0354605743164,23,2024-08-21 23:32:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1199,42.256215542554976,-71.12402029533455,0,2024-09-09 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1200,42.32866239451696,-71.08563458516488,6,2024-09-17 06:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1201,42.361740540869306,-71.06376607419894,15,2024-04-05 15:51:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1202,42.28560124619429,-71.0931719839994,9,2023-02-27 09:32:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1203,42.256215542554976,-71.12402029533455,0,2023-02-16 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1204,42.34128702104515,-71.05467980204799,16,2024-08-16 16:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1205,42.34430069958068,-71.08761884635432,18,2024-09-09 18:57:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1206,42.28604330312851,-71.14503153780389,20,2023-02-27 20:57:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1207,42.34905564195639,-71.1504991731562,14,2024-04-25 14:02:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1208,42.28482533772862,-71.09137437366408,17,2024-09-03 17:16:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1209,42.36240234202204,-71.06954697858762,7,2023-05-17 07:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1210,42.290699589313824,-71.06991347521488,19,2024-09-12 19:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1211,42.27746164159382,-71.13797726918322,0,2024-05-17 00:33:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1212,42.33509749184712,-71.10831283005298,15,2024-05-17 15:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1213,42.32866239451696,-71.08563458516488,0,2024-05-08 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1214,42.30971815419562,-71.10429497557632,14,2023-05-14 14:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1215,42.33954152609665,-71.06940928222296,12,2024-10-08 12:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1216,42.3046009357459,-71.11552208333651,16,2024-09-13 16:50:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1217,42.30971815419562,-71.10429497557632,18,2024-05-15 18:14:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1218,42.33073063675621,-71.11285280966922,19,2023-07-29 19:08:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1219,42.25014403237942,-71.12553241083167,20,2024-08-14 20:08:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1220,42.28709320338153,-71.14822209118665,21,2024-08-29 21:37:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1221,42.32866239451696,-71.08563458516488,0,2024-03-19 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1222,42.30971815419562,-71.10429497557632,19,2024-05-15 19:58:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1223,42.28482533772862,-71.09137437366408,6,2024-05-14 06:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1224,42.32866239451696,-71.08563458516488,0,2024-03-01 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1225,42.371305206810106,-71.03293748301563,12,2023-11-29 12:44:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1226,42.32746155707169,-71.09852587194952,21,2024-08-27 21:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1227,42.33954152609665,-71.06940928222296,17,2024-09-16 17:50:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1228,42.31027158325247,-71.09249436505662,21,2023-10-19 21:32:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1229,42.34128702104515,-71.05467980204799,12,2024-04-28 12:35:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1230,42.256215542554976,-71.12402029533455,17,2024-04-28 17:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1231,42.28482533772862,-71.09137437366408,7,2024-03-03 07:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1232,42.37915380470653,-71.06022471567539,18,2024-04-28 18:04:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1233,42.33506174588196,-71.09316838833671,12,2024-09-01 12:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1234,42.3603366126187,-71.14538230909855,23,2024-04-08 23:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1235,42.28919863097765,-71.12309269697866,1,2024-09-15 01:44:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1236,42.25777726661322,-71.11906935220871,0,2024-05-11 00:38:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1237,42.33640847035035,-71.08565094825687,22,2024-05-10 22:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1238,42.34905564195639,-71.1504991731562,0,2024-04-01 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1239,42.38132453142911,-71.02804042233107,11,2023-07-28 11:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1240,42.32866239451696,-71.08563458516488,14,2024-05-09 14:49:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1241,42.297554856340426,-71.05970968687002,9,2024-04-03 09:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1242,42.3536803973912,-71.17039480310724,20,2024-09-15 20:21:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1243,42.28482533772862,-71.09137437366408,11,2024-09-15 11:21:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1244,42.256215542554976,-71.12402029533455,0,2023-07-15 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1245,42.32047707642095,-71.07273728950177,16,2024-10-13 16:31:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1246,42.33954152609665,-71.06940928222296,15,2024-10-13 15:44:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1247,42.31254926055994,-71.08757142030801,10,2024-10-13 10:05:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1248,42.34253100375738,-71.06903114748246,21,2024-10-13 21:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1249,42.256215542554976,-71.12402029533455,17,2023-04-08 17:14:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1250,42.33450363198686,-71.05411784381953,19,2024-09-17 19:24:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1251,42.36908069093344,-71.04021609048768,15,2024-08-25 15:49:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1252,42.32866239451696,-71.08563458516488,9,2024-08-21 09:35:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1253,42.30334354839158,-71.10719224726544,10,2024-05-01 10:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1254,42.34857606167356,-71.07772062966413,7,2024-08-22 07:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1255,42.32866239451696,-71.08563458516488,0,2024-08-01 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1256,42.297554856340426,-71.05970968687002,20,2024-09-10 20:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1257,42.297554856340426,-71.05970968687002,13,2024-08-22 13:03:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1258,42.38574313607855,-71.01186984959246,12,2024-10-13 12:06:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1259,42.30542089298906,-71.11325357485394,8,2024-08-13 08:28:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1260,42.311153687443216,-71.08677235735654,10,2024-10-04 10:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1261,42.256215542554976,-71.12402029533455,23,2024-09-30 23:54:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1262,42.32648498916292,-71.05487867907752,8,2024-10-02 08:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1263,42.28431440608772,-71.07410902855307,6,2023-11-29 06:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1264,42.32866239451696,-71.08563458516488,14,2024-09-01 14:14:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1265,42.35811487086565,-71.12761428340073,22,2023-11-28 22:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1266,42.34905564195639,-71.1504991731562,0,2024-09-02 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1267,42.33954152609665,-71.06940928222296,10,2024-08-21 10:25:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1268,42.33284977515892,-71.04417296164148,12,2024-08-29 12:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1269,42.32866239451696,-71.08563458516488,0,2024-09-01 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1270,42.29715545050114,-71.11419415904952,20,2023-07-28 20:23:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1271,42.37987537065944,-71.03171842591672,19,2024-08-22 19:23:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1272,42.30175807405716,-71.07463040618796,18,2023-07-20 18:29:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
1273,42.256215542554976,-71.12402029533455,19,2023-07-26 19:46:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
